oneself,自己；亲自,cet4,,medium
onion,洋葱，洋葱头,cet4,,medium
only,只，仅仅 a.唯一的,cet4,,high
onto,到…上,cet4,,high
open,开的；开放的 vt.开,cet4,,high
opening,开始的 n.开始,cet4,,medium
opera,歌剧,cet4,,medium
operation,操作；手术；运算,cet4,,low
operational,操作上的；可使用的,cet4,,low
operator,操作人员，接线员,cet4,,low
opinion,意见，看法，主张,cet4,,medium
opportunity,机会，良机,cet4,,low
opposite,对面的 n.对立物,cet4,,low
oppress,压迫，压制；压抑,cet4,,medium
optical,眼的；光学的,cet4,,medium
optional,可以任意选择的,cet4,,low
or,或，或者；即,cet4,,high
oral,口头的；口的,cet4,,high
orange,橙(树)；柑(树),cet4,,medium
orchestra,管弦乐队,cet4,,low
order,次序；整齐 vt.命令,cet4,,medium
orderly,整洁的；有秩序的,cet4,,medium
ordinary,平常的；平凡的,cet4,,low
ore,矿，矿石，矿砂,cet4,,high
organ,器官；机构；管风琴,cet4,,medium
organic,有机体的；器官的,cet4,,medium
organism,生物体；有机体,cet4,,low
organization,"组织;团体,机构",cet4,,low
oriental,东方的；东方国家的,cet4,,low
origin,起源，由来；出身,cet4,,medium
ornament,装饰物；装饰,cet4,,low
orphan,孤儿,cet4,,medium
other,另外的；其余的,cet4,,medium
otherwise,另外；要不然,cet4,,low
ought,aux.应当，应该,cet4,,medium
ounce,盎司，英两,cet4,,medium
our,我们的,cet4,,high
ours,我们的,cet4,,high
ourselves,我们自己,cet4,,low
out,出，在外；现出来,cet4,,high
outdoor,户外的，室外的,cet4,,medium
outdoors,在户外，在野外,cet4,,low
outer,外部的，外面的,cet4,,medium
outlet,出口，出路；排遣,cet4,,medium
outlook,观点，看法；展望,cet4,,medium
outset,开始，开端,cet4,,medium
outside,外部；外表 a.外部的,cet4,,medium
outskirt,外边，郊区,cet4,,low
outstanding,突出的，杰出的,cet4,,low
outward,外面的；向外的,cet4,,medium
outwards,向外，往海外,cet4,,low
oven,炉，灶；烘箱,cet4,,high
over,在…上方；超过,cet4,,high
overall,工装裤 a.全面的,cet4,,medium
overcoat,外衣，大衣,cet4,,low
overhead,在头顶上的；架空的,cet4,,low
overnight,一夜；突然,cet4,,low
overtake,追上，赶上；压倒,cet4,,low
overtime,超时的，加班的,cet4,,low
owe,欠；应把…归功于,cet4,,high
owl,猫头鹰，枭,cet4,,high
own,自己的 vt.有，拥有,cet4,,high
owner,物主，所有人,cet4,,medium
ownership,所有(权)，所有制,cet4,,low
ox,牛；公牛，阉牛,cet4,,high
pace,步，步速 vi.踱步,cet4,,high
pacific,和平的 n.太平洋,cet4,,medium
pack,捆扎；挤满 n.包,cet4,,high
package,包裹，包，捆,cet4,,medium
packet,小包(裹)，小捆,cet4,,medium
pad,垫；本子 vt.填塞,cet4,,high
page,页,cet4,,high
pail,桶，提桶,cet4,,high
pain,痛，疼痛；辛苦,cet4,,high
painful,使痛的；费力的,cet4,,medium
paint,画；油漆 vi.绘画,cet4,,medium
painter,漆工，画家，绘画者,cet4,,medium
painting,油画；绘画；着色,cet4,,low
pair,一对 vi.成对，配对,cet4,,high
palace,宫，宫殿,cet4,,medium
pale,苍白的；浅的,cet4,,high
palm,手掌，手心；掌状物,cet4,,high
pan,平底锅，盘子,cet4,,high
panda,小猫熊；猫熊,cet4,,medium
pane,窗格玻璃,cet4,,high
panel,专门小组；面，板,cet4,,medium
pant,气喘；心跳,cet4,,high
paper,纸；官方文件；文章,cet4,,medium
parade,游行；检阅 vi.游行,cet4,,medium
paradise,伊甸乐园；天堂,cet4,,low
paragraph,(文章的)段，节,cet4,,low
parallel,平行的；相同的,cet4,,low
parcel,包裹，小包，邮包,cet4,,medium
pardon,原谅；赦免 vt.原谅,cet4,,medium
parent,父亲，母亲，双亲,cet4,,medium
park,公园；停车场,cet4,,high
parliament,议会，国会,cet4,,low
part,一部分；零件；本份,cet4,,high
partial,部分的；不公平的,cet4,,medium
partially,部分地,cet4,,low
particular,特殊的；特定的,cet4,,low
particularly,"特别,尤其,格外",cet4,,low
partly,部分地，不完全地,cet4,,medium
partner,伙伴；搭挡；配偶,cet4,,medium
party,党，党派；聚会,cet4,,medium
pass,经过；通过；度过,cet4,,high
passage,通过；通路，通道,cet4,,medium
passenger,"乘客,旅客,过路人",cet4,,low
passport,护照,cet4,,low
past,过去的 n.过去,cet4,,high
paste,糊，酱；浆湖,cet4,,medium
pastime,消遣，娱乐,cet4,,medium
pat,&vt.&n.轻拍,cet4,,high
patch,补钉；碎片 vt.补缀,cet4,,medium
path,路，小道；道路,cet4,,high
patience,忍耐，容忍，耐心,cet4,,low
patient,忍耐的 n.病人,cet4,,medium
pattern,型，式样，模，模型,cet4,,medium
pause,&vi.中止，暂停,cet4,,medium
pave,铺，筑(路等),cet4,,high
pavement,(英)人行道,cet4,,low
paw,脚爪，爪子,cet4,,high
pay,支付；付给；给予,cet4,,high
payment,支付，支付的款项,cet4,,medium
pea,豌豆；豌豆属植物,cet4,,high
peace,和平；和睦；平静,cet4,,medium
peaceful,和平的；安静的,cet4,,low
peach,桃子，桃树,cet4,,medium
peak,山顶，巅 a.最高的,cet4,,high
pear,梨子，梨树,cet4,,high
pearl,珍珠；珍珠母,cet4,,medium
peasant,农民,cet4,,medium
pebble,卵石，细砾,cet4,,medium
peculiar,特有的；特别的,cet4,,low
peel,剥(皮)，削(皮),cet4,,high
peep,(从缝隙中)偷看,cet4,,high
pen,钢笔，自来水笔,cet4,,high
pencil,铅笔,cet4,,medium
penetrate,穿过 vi.穿入,cet4,,low
peninsula,半岛,cet4,,low
penny,(英)便士；(美)分,cet4,,medium
pension,抚恤金，年金,cet4,,medium
people,人民，民族；人,cet4,,medium
pepper,胡椒，胡椒粉,cet4,,medium
per,每,cet4,,high
percent,百分之…,cet4,,medium
percentage,百分比，百分率,cet4,,low
perfect,完美的；完全的,cet4,,medium
perfectly,很，完全,cet4,,low
perform,履行，执行；演出,cet4,,medium
performance,履行；演出；行为,cet4,,low
perfume,香味，芳香；香料,cet4,,medium
perhaps,也许，可能，多半,cet4,,medium
period,时期；学时；句号,cet4,,medium
permanent,永久的，持久的,cet4,,low
permanently,永久/持久地,cet4,,low
permission,允许，许可，同意,cet4,,low
permit,允许 n.执照,cet4,,medium
person,人；人身；本人,cet4,,medium
personal,个人的；本人的,cet4,,low
personnel,全体人员，全体职员,cet4,,low
persuade,说服 vi.被说服,cet4,,low
pessimistic,悲观的；厌世的,cet4,,low
pet,爱畜；宠儿 a.宠爱的,cet4,,high
petrol,(英)汽油,cet4,,medium
petroleum,石油,cet4,,low
phase,阶段；方面；相位,cet4,,medium
philosopher,哲学家,cet4,,low
phone,电话，电话机；耳机,cet4,,medium
photograph,照/相片,cet4,,low
photographic,摄影的，摄影用的,cet4,,low
phrase,短语；习惯用语,cet4,,medium
physical,物质的；物理的,cet4,,low
physician,医生，内科医生,cet4,,low
physicist,物理学家,cet4,,low
physics,物理学,cet4,,medium
piano,钢琴,cet4,,medium
pick,镐，鹤嘴锄,cet4,,high
picnic,郊游，野餐 vi.野餐,cet4,,medium
picture,画，图片 vt.画,cet4,,medium
pie,(西点)馅饼,cet4,,high
piece,碎片，块 vt.拼合,cet4,,medium
pierce,剌穿 vi.穿入,cet4,,medium
pig,猪，小猪，野猪,cet4,,high
pigeon,鸽子,cet4,,medium
pile,堆 vt.堆叠，累积,cet4,,high
pill,药丸，丸剂,cet4,,high
pillar,柱，柱子；栋梁,cet4,,medium
pillow,枕头,cet4,,medium
pilot,领航员；飞行员,cet4,,medium
pin,针，饰针 n.别住,cet4,,high
pinch,捏，拧，掐掉,cet4,,medium
pine,松树，松木,cet4,,high
pink,粉红色 a.粉红色的,cet4,,high
pint,品脱,cet4,,high
pioneer,拓荒者；先驱者,cet4,,medium
pipe,管子，导管；烟斗,cet4,,high
pipeline,管道，管线,cet4,,low
pistol,手枪,cet4,,medium
pit,坑，地坑；煤矿,cet4,,high
pitch,沥青,cet4,,medium
pity,怜悯；遗憾 vt.同情,cet4,,high
place,地方，地点；住所,cet4,,medium
plain,平原 a.清楚的,cet4,,medium
plan,&vt.计划，打算,cet4,,high
plane,平面；飞机,cet4,,medium
planet,行星,cet4,,medium
plant,植物；工厂 vt.栽种,cet4,,medium
plantation,种植园；栽植,cet4,,low
plaster,灰泥；硬膏；熟石膏,cet4,,medium
plastic,可塑的 n.塑料,cet4,,medium
plate,板，片，盘 vt.电镀,cet4,,medium
platform,平台；站台；讲台,cet4,,low
play,玩，游戏；演奏,cet4,,high
player,游戏的人；比赛者,cet4,,medium
playground,操场，运动场,cet4,,low
pleasant,令人愉快的，舒适的,cet4,,low
please,使高兴，请 vi.满意,cet4,,medium
pleasure,愉快，快乐；乐事,cet4,,low
plentiful,丰富的，富裕的,cet4,,low
plenty,丰富，充足，大量,cet4,,medium
plot,小块土地 vt.密谋,cet4,,high
plough,犁 vt.&vi.犁，耕,cet4,,medium
pluck,采，摘；拉下 n.拉,cet4,,medium
plug,塞子；插头 vt.塞,cet4,,high
plunge,使投入；使陷入,cet4,,medium
plural,复数的 n.复数,cet4,,medium
plus,加，加上 a.正的,cet4,,high
pocket,衣袋 n.袖珍的,cet4,,medium
poem,诗，韵文，诗体文,cet4,,high
poet,诗人,cet4,,high
poetry,诗，诗歌，诗作,cet4,,medium
point,点；要点；细目；分,cet4,,medium
poison,毒，毒药 vt.毒害,cet4,,medium
poisonous,有毒的，有害的,cet4,,low
pole,杆，柱,cet4,,high
police,警察；警察当局,cet4,,medium
policeman,警察,cet4,,low
policy,政策，方针,cet4,,medium
polish,磨光；使优美,cet4,,medium
polite,有礼貌的；有教养的,cet4,,medium
political,政治的，政治上的,cet4,,low
politician,政治家；政客,cet4,,low
politics,政治，政治学；政纲,cet4,,low
pollute,弄脏，污染，沾污,cet4,,medium
pollution,污染,cet4,,low
pond,池塘,cet4,,high
pool,水塘，游泳池，水池,cet4,,high
poor,贫穷的；贫乏的,cet4,,high
pop,流行音乐，流行歌曲,cet4,,high
popular,民众的；流行的,cet4,,medium
population,人口；全体居民,cet4,,low
porch,门廊，入口处,cet4,,medium
pork,猪肉,cet4,,high
porridge,粥，麦片粥,cet4,,low
port,港，港口,cet4,,high
portable,轻便的；手提的,cet4,,low
porter,搬运工人,cet4,,medium
portrait,消像，画像,cet4,,low
portuguese,葡萄牙人/语,cet4,,low
position,位置；职位；姿势,cet4,,low
positive,确定的；积极的,cet4,,low
possession,有，所有；占有物,cet4,,low
possibility,可能；可能的事,cet4,,low
possible,可能的；可能存在的,cet4,,low
possibly,可能地；也许,cet4,,low
post,柱，桩，杆 vt.贴出,cet4,,high
postage,邮费，邮资,cet4,,medium
postman,邮递员,cet4,,medium
postpone,延迟，推迟，延缓,cet4,,low
pot,锅，壶，罐，盆,cet4,,high
potato,马铃薯，土豆,cet4,,medium
pound,磅；英磅,cet4,,medium
pour,灌，倒 vi.倾泻,cet4,,high
powder,粉末；药粉；火药,cet4,,medium
power,能力；力；权；幂,cet4,,medium
powerful,强有力的；有权威的,cet4,,low
practical,实践的；实用的,cet4,,low
practically,实际上；几乎,cet4,,low
practice,实践；练习；业务,cet4,,low
practise,练习，实习，训练,cet4,,low
praise,赞扬，赞美 vi.赞扬,cet4,,medium
pray,&vi.请求；祈祷,cet4,,high
prayer,祈祷，祈求,cet4,,medium
precaution,预防；警惕,cet4,,low
preceding,在前的；在先的,cet4,,low
precious,珍贵的，宝贵的,cet4,,low
precision,精确，精密，精密度,cet4,,low
preface,序言，前言，引语,cet4,,medium
prefer,宁可，宁愿,cet4,,medium
preferable,更可取的，更好的,cet4,,low
preference,偏爱，优先(权),cet4,,low
preliminary,预备的，初步的,cet4,,low
premier,总理，首相,cet4,,medium
preparation,准/预备；制备,cet4,,low
prepare,&vi.准备，预备,cet4,,medium
preposition,前置词，介词,cet4,,low
prescribe,命令；处(方),cet4,,low
presence,出席，到场；在,cet4,,low
present,现在的 n.目前,cet4,,medium
presently,一会儿；目前,cet4,,low
president,总统；校长；会长,cet4,,low
press,压，按，揿；催促,cet4,,medium
pressure,压力；压力；压，按,cet4,,low
pretend,假托，借口 vi.假装,cet4,,medium
pretty,漂亮的，标致的,cet4,,medium
prevent,预防，防止；阻止,cet4,,medium
previously,先前，预先,cet4,,low
price,价格，价钱；代价,cet4,,medium
pride,骄傲；自豪 vt.自夸,cet4,,medium
priest,教士，牧师，神父,cet4,,medium
primarily,首先；主要地,cet4,,low
primary,最初的；基本的,cet4,,medium
prime,首要的 n.春，青春,cet4,,medium
primitive,原始的；粗糙的,cet4,,low
prince,王子，亲王,cet4,,medium
princess,公主，王妃,cet4,,low
principal,主要的 n.负责人,cet4,,low
print,印刷 n.印刷；正片,cet4,,medium
prior,在先的；优先的,cet4,,medium
prison,监狱，监禁,cet4,,medium
prisoner,囚犯,cet4,,low
private,私人的；私下的,cet4,,medium
prize,奖赏，奖金 vt.珍视,cet4,,medium
probability,可能性；概率,cet4,,low
probable,或有的；大概的,cet4,,low
probably,或许，大概,cet4,,low
problem,问题；习题，问题,cet4,,medium
procedure,程序；手续；过程,cet4,,low
process,过程；工序 vt.加工,cet4,,medium
procession,队伍，行列,cet4,,low
proclaim,宣告，宣布；表明,cet4,,low
produce,生产；产生；展现,cet4,,medium
product,产品，产物；(乘)积,cet4,,medium
production,生产；产品；总产量,cet4,,low
productive,生产的；丰饶的,cet4,,low
profession,职业,cet4,,low
professor,教授,cet4,,low
profit,益处；利润 vi.得益,cet4,,medium
program,节目单；大纲；程序,cet4,,medium
progress,前进，进展；进步,cet4,,low
progressive,进步/向前进的,cet4,,low
project,方案，工程 vi.伸出,cet4,,medium
prominent,实起的；突出的,cet4,,low
promise,诺言；指望 vt.允诺,cet4,,medium
promising,有希望的；有前途的,cet4,,low
prompt,及时的 vt.敦促,cet4,,medium
pronoun,代名词,cet4,,medium
pronounce,发…的音；宣布,cet4,,low
pronunciation,发音(法),cet4,,low
proof,证据；证明；校样,cet4,,medium
proper,适合的；合乎体统的,cet4,,medium
properly,适当地；彻底地,cet4,,low
property,财产，资产；性质,cet4,,low
proportional,比例/相称的,cet4,,low
proposal,提议，建议；求婚,cet4,,low
propose,提议 vi.求婚,cet4,,medium
prosperous,繁荣的，昌盛的,cet4,,low
protect,保护，保卫，警戒,cet4,,medium
protection,保护，警戒,cet4,,low
protective,保护的，防护的,cet4,,low
protein,蛋白质，朊,cet4,,medium
protest,&vi.&n.抗议,cet4,,medium
proud,骄傲的；自豪的,cet4,,medium
prove,证明 vi.结果是,cet4,,medium
provide,提供；装备，供给,cet4,,medium
provided,以…为条件,cet4,,low
province,省；领域，部门,cet4,,low
provision,供应；预备；存粮,cet4,,low
psychological,心理(学)的,cet4,,low
public,公众的 n.公众,cet4,,medium
publication,公布；出版(物),cet4,,low
pudding,布丁,cet4,,medium
puff,(一)喷，(一)吹,cet4,,high
pull,拉，拖；拉，拉力,cet4,,high
pulse,脉搏；脉冲，脉动,cet4,,medium
pump,泵 vt.用抽机抽,cet4,,high
punch,冲出 n.冲压机,cet4,,medium
punctual,严守时刻的；准时的,cet4,,low
punish,罚，惩罚，处罚,cet4,,medium
punishment,罚，惩罚，处罚,cet4,,low
pupil,学生，小学生,cet4,,medium
puppet,木偶，玩偶；傀儡,cet4,,medium
pure,纯粹的；纯洁的,cet4,,high
purely,纯粹地，完全地,cet4,,medium
purify,使纯净，使洁净,cet4,,medium
purity,纯净；纯洁；纯度,cet4,,medium
purple,紫色 a.紫的,cet4,,medium
purpose,目的；意图；效果,cet4,,medium
purse,钱包，小钱袋，手袋,cet4,,medium
pursuit,追赶；追求；事务,cet4,,medium
push,推，逼迫 vi.推,cet4,,high
put,放，摆；使处于,cet4,,high
puzzle,难题；谜 vi.使迷惑,cet4,,medium
quality,质量；品质，特性,cet4,,medium
quantity,量，数量，分量,cet4,,low
quarrel,争吵，吵架，口角,cet4,,medium
quart,夸脱(=2 品脱),cet4,,medium
quarter,四分之一；一刻钟,cet4,,medium
quarterly,季度的 ad.季度地,cet4,,low
queen,王后；女王,cet4,,medium
queer,奇怪的，古怪的,cet4,,medium
question,发问；问题；疑问,cet4,,low
queue,行列 vi.排队等候,cet4,,medium
quick,快的；敏捷的,cet4,,medium
quicken,加快 vi.加快,cet4,,medium
quickly,快，迅速,cet4,,medium
quiet,寂静的；安静的,cet4,,medium
quilt,被(子),cet4,,medium
quit,离开，退出；停止,cet4,,high
quite,完全；相当；的确,cet4,,medium
quiz,小型考试，测验,cet4,,high
quotation,引用；引文；报价单,cet4,,low
rabbit,兔子，野兔,cet4,,medium
race,比赛，竞赛，竞争,cet4,,high
racial,种族的，人种的,cet4,,medium
rack,搁物架；行李架,cet4,,high
racket,球拍,cet4,,medium
radar,雷达，无线电探测器,cet4,,medium
radiate,发射光线；辐射,cet4,,medium
radiation,放/发射；辐射能,cet4,,low
radio,无线电；收音机,cet4,,medium
radioactive,放射性的,cet4,,low
radioactivity,放射性，放射(现象),cet4,,low
radish,小萝卜,cet4,,medium
radium,镭,cet4,,medium
radius,半径,cet4,,medium
rag,破布，碎布，抹布,cet4,,high
rage,(一阵)狂怒，盛怒,cet4,,high
raid,袭击；突然搜查,cet4,,high
rail,横条，横杆；铁轨,cet4,,high
railroad,铁路 vi.由铁路运输,cet4,,low
railway,铁路，铁道,cet4,,medium
rain,雨，雨水 vi.下雨,cet4,,high
rainbow,虹，彩虹,cet4,,medium
rainy,下雨的，多雨的,cet4,,medium
raise,举起；引起；提高,cet4,,medium
rake,耙子 vi.耙；搜索,cet4,,high
rank,排，横行；社会阶层,cet4,,high
rapidly,迅速地,cet4,,medium
rare,稀薄的；稀有的,cet4,,high
rarely,很少，难得,cet4,,medium
rat,老鼠，耗子,cet4,,high
rate,比率；速度；价格,cet4,,high
rather,宁可，宁愿；相当,cet4,,medium
ratio,比，比率,cet4,,medium
raw,未煮过的；未加工的,cet4,,high
ray,光线，射线，辐射线,cet4,,high
razor,剃刀,cet4,,medium
reach,抵达；伸出 vi.达到,cet4,,medium
react,起反应；有影响,cet4,,medium
reaction,反应；反作用,cet4,,low
read,读，看懂 vi.读,cet4,,high
reader,读者；读物，读本,cet4,,medium
readily,乐意地；无困难地,cet4,,medium
reading,读，阅读；读书,cet4,,medium
ready,准备好的；愿意的,cet4,,medium
real,真的；现实的,cet4,,high
reality,现实；真实,cet4,,medium
realize,实现；认识到,cet4,,medium
really,真正地；实在,cet4,,medium
realm,王国，国土；领域,cet4,,medium
reap,&vi.收割，收获,cet4,,high
rear,后部，后面；背面,cet4,,high
reason,理由；理性 vi.推理,cet4,,medium
reasonable,合情合理的；公道的,cet4,,low
rebellion,造反；叛乱；反抗,cet4,,low
recall,回想；叫回；收回,cet4,,medium
receipt,收到；收条，收据,cet4,,medium
receive,收到；得到；接待,cet4,,medium
receiver,收受者，收件人,cet4,,low
recent,新近的，最近的,cet4,,medium
recently,最近，新近,cet4,,low
reception,接待；招待会；接受,cet4,,low
recite,&vi.背诵，朗诵,cet4,,medium
recognize,认识，认出；承认,cet4,,low
recollect,回忆，追忆，想起,cet4,,low
recommendation,推荐，介绍；劝告,cet4,,low
record,记录；履历 vt.记录,cet4,,medium
recorder,记录者；录音机,cet4,,low
recovery,重获；痊愈，恢复,cet4,,low
red,红色的 n.红色,cet4,,high
reduction,减少，减小，缩减,cet4,,low
reed,芦苇，芦杆，芦丛,cet4,,high
reel,卷轴，卷筒,cet4,,high
refer,使求助于 vi.谈到,cet4,,medium
reference,参考；出处；提及,cet4,,low
refine,&vi.精炼，提纯,cet4,,medium
reflection,反射；映象；反映,cet4,,low
reflexion,反射；映象；反映,cet4,,low
refresh,使清新 vi.恢复精神,cet4,,medium
refreshment,茶点，点心，便餐,cet4,,low
refrigerator,冰箱，冷藏库,cet4,,low
refuge,避难，庇护；庇护者,cet4,,medium
refusal,拒绝,cet4,,medium
refuse,拒绝 vt.拒绝,cet4,,medium
refute,驳斥，反驳，驳倒,cet4,,medium
regard,把…看作；尊敬,cet4,,medium
regarding,关于,cet4,,low
regardless,不顾一切地,cet4,,low
region,地区，地带；领域,cet4,,medium
register,&vt.登记，注册,cet4,,low
regret,懊悔；抱歉 n.懊悔,cet4,,medium
regular,规则的；整齐的,cet4,,medium
regularly,有规律地,cet4,,low
regulation,规则/章；管理,cet4,,low
rehearsal,排练，排演；练习,cet4,,low
reign,君主统治；支配,cet4,,medium
rein,缰绳 vi.驾驭，控制,cet4,,high
rejoice,欣喜，高兴,cet4,,medium
relate,叙述；使联系,cet4,,medium
relation,关系，联系；家属,cet4,,low
relationship,关系，联系,cet4,,low
relative,有关系的；相对的,cet4,,low
relatively,相对地，比较地,cet4,,low
relativity,相关性；相对性,cet4,,low
relax,使松弛 vi.松弛,cet4,,medium
release,释放；放松；发表,cet4,,medium
relevant,有关的，贴切的,cet4,,low
reliability,可靠性,cet4,,low
reliable,可靠的，可信赖的,cet4,,low
reliance,信任，信赖，信心,cet4,,low
relief,减轻；救济；援救,cet4,,medium
relieve,减轻，解除；救济,cet4,,medium
religion,宗教；宗教信仰,cet4,,low
religious,宗教的；虔诚的,cet4,,low
rely,依赖，依靠；信赖,cet4,,high
remain,剩下，余留；保持,cet4,,medium
remains,残余，余额；废墟,cet4,,medium
remark,&vi.&n.评论，谈论,cet4,,medium
remarkable,异常的，非凡的,cet4,,low
remember,记得，想起；记住,cet4,,low
remind,提醒，使想起,cet4,,medium
removal,移动；迁移；除掉,cet4,,medium
remove,移动，搬开；脱掉,cet4,,medium
renew,使更新 vi.更新,cet4,,medium
rent,租金，租 vi.出租,cet4,,high
repair,&n.修理，修补,cet4,,medium
repeat,重说，重做 n.重复,cet4,,medium
repeatedly,重复地；一再,cet4,,low
repent,悔悟，悔改 vt.后悔,cet4,,medium
repetition,重复，反复,cet4,,low
replace,把…放回；取代,cet4,,medium
reply,&n.回答，答复,cet4,,medium
report,&vi.报告；汇报,cet4,,medium
reporter,记者，通讯员,cet4,,low
representative,代表性的 n.代表,cet4,,low
reproach,&n.责备，指责,cet4,,low
republic,共和国，共和政体,cet4,,low
republican,共和国的,cet4,,low
request,&v.请求，要求,cet4,,medium
require,需要；要求，命令,cet4,,medium
requirement,需要；要求,cet4,,low
rescue,&n.援救，营救,cet4,,medium
research,&vi.调查，探究,cet4,,low
researcher,调查者；探究者,cet4,,low
reservoir,水库；蓄水池,cet4,,low
residence,居住；驻扎；住处,cet4,,low
resident,居住的 n.居民,cet4,,low
resignation,放弃，辞职，反抗,cet4,,low
resistance,抵抗/制；抵抗力,cet4,,low
resistant,抵抗的，反抗的,cet4,,low
resort,&n.求助，凭借,cet4,,medium
respect,&vt.尊敬，尊重,cet4,,medium
respectful,恭敬的，尊重的,cet4,,low
respective,各自的，各个的,cet4,,low
respectively,各自/分别地,cet4,,low
response,作答，回答；响应,cet4,,low
responsibility,责任(心)；职责,cet4,,low
responsible,有责任的；尽责的,cet4,,low
rest,休息；安静；静止,cet4,,high
restaurant,餐馆，饭店，菜馆,cet4,,low
restless,不安定的，焦虑的,cet4,,low
restraint,抑制；遏制；克制,cet4,,low
restriction,限制，限定，约束,cet4,,low
result,成果 vi.发生，结果,cet4,,medium
resume,恢复；重新开始,cet4,,medium
retell,再讲，重述，复述,cet4,,medium
retire,退下；引退；就寝,cet4,,medium
retreat,(被迫)退却，后退,cet4,,medium
return,&n.回来，返回,cet4,,medium
revenge,替…报仇 n.报仇,cet4,,medium
reverse,颠倒，翻转 n.背面,cet4,,medium
review,再检查 n.复习,cet4,,medium
revolution,革命；旋转，绕转,cet4,,low
revolutionary,革命的 n.革命者,cet4,,low
reward,报答；报酬 vt.报答,cet4,,medium
rhythm,韵律，格律；节奏,cet4,,medium
rib,肋，肋骨,cet4,,high
ribbon,缎带，丝带；带,cet4,,medium
rice,稻，米，饭,cet4,,high
rich,富的，丰富的,cet4,,high
rid,使摆脱，使去掉,cet4,,high
riddle,谜，谜语,cet4,,medium
ride,&n.骑马，乘车,cet4,,high
rider,骑马的人；乘车的人,cet4,,medium
ridge,脊；岭，山脉；垄,cet4,,medium
ridiculous,荒谬的，可笑的,cet4,,low
rifle,步枪，来复枪,cet4,,medium
right,正确的 ad.对，正好,cet4,,medium
rigid,刚硬的；僵硬的,cet4,,medium
ring,环形物(如圈、环等),cet4,,high
ripe,熟的；时机成熟的,cet4,,high
ripen,使熟 vi.成熟,cet4,,medium
rise,起立；升起；上涨,cet4,,high
risk,风险，危险，冒险,cet4,,high
river,江，河，水道,cet4,,medium
road,路，道路，公路,cet4,,high
roar,吼叫；呼喊 n.吼,cet4,,high
roast,&vi.烤，炙，烘,cet4,,medium
rob,&vi.抢劫；劫掠,cet4,,high
robber,强盗，盗贼,cet4,,medium
robbery,抢劫，劫掠，盗取,cet4,,medium
robe,长袍，长衣，浴衣,cet4,,high
robot,机器人；自动机,cet4,,medium
rock,摇，使动摇 vi.摇,cet4,,high
rocket,火箭，火箭发动机,cet4,,medium
rod,杆，竿，棒,cet4,,high
role,角色，作用，任务,cet4,,high
roll,&vt.滚动；转动,cet4,,high
roller,滚柱，滚筒，滚轴,cet4,,medium
roman,古罗马人 a.罗马的,cet4,,medium
roof,屋顶，车顶；顶,cet4,,high
room,房间；地位；余地,cet4,,high
root,根，根子 vi.生根,cet4,,high
rope,绳，索,cet4,,high
rose,蔷薇花，蔷薇科植物,cet4,,high
rot,烂，腐坏 n.腐烂,cet4,,high
rotary,旋转的，转动的,cet4,,medium
rotate,旋转 vt.使旋转,cet4,,medium
rotation,旋转，转动；循环,cet4,,low
rotten,腐烂的，发臭的,cet4,,medium
rough,表面不平的；粗略的,cet4,,medium
roughly,粗糙地，粗略地,cet4,,medium
round,圆的 n.兜圈；一轮,cet4,,medium
rouse,唤醒，唤起；惊起,cet4,,medium
routine,例行公事 a.日常的,cet4,,medium
row,(一)排，(一)行,cet4,,high
royal,王的；皇家的,cet4,,medium
rub,摩擦，擦 vi.摩擦,cet4,,high
rubber,橡皮(擦子)；橡胶,cet4,,medium
rubbish,垃圾，废物；废话,cet4,,medium
rude,加工粗糙的；粗野的,cet4,,high
rug,小地毯；毛毯,cet4,,high
ruin,毁灭；废墟 vt.毁坏,cet4,,high
rule,统治；规定；习惯,cet4,,high
ruler,统治者；尺，直尺,cet4,,medium
rumour,谣言，谣传，传闻,cet4,,medium
run,跑，奔；行驶；流,cet4,,high
runner,赛跑的人,cet4,,medium
rural,农村的，田园的,cet4,,medium
rush,冲，奔 vt.催促,cet4,,high
russian,俄罗斯的 n.俄国人,cet4,,medium
rust,锈 vi.生锈，氧化,cet4,,high
rusty,生锈的；变迟钝的,cet4,,medium
sack,袋，麻袋；开除,cet4,,high
sacred,上帝的；神圣的,cet4,,medium
sad,悲哀的，令人悲痛的,cet4,,high
saddle,鞍子，马鞍,cet4,,medium
sadly,悲痛地，悲哀地,cet4,,medium
sadness,悲痛，悲哀,cet4,,medium
safe,安全的；谨慎的,cet4,,high
safely,安全地；可靠地,cet4,,medium
safety,安全，保险,cet4,,medium
sail,帆；船 vi.航行,cet4,,high
sailor,水手，海员，水兵,cet4,,medium
saint,圣徒；基督教徒,cet4,,medium
sake,缘故，理由,cet4,,high
salad,色拉；莴苣，生菜,cet4,,medium
salary,薪金，薪水,cet4,,medium
sale,卖；拍卖；销售额,cet4,,high
salesman,售货员，推销员,cet4,,low
salt,盐；盐类 vt.加盐于,cet4,,high
salute,招呼，行礼 vi.行礼,cet4,,medium
same,同一的，相同的,cet4,,high
sample,样品；实例，标本,cet4,,medium
sand,沙，沙子；沙滩,cet4,,high
sandwich,三明治 vt.夹入,cet4,,low
sandy,沙的，含沙的,cet4,,medium
satellite,卫星；人造卫星,cet4,,low
satisfaction,满意；快事；赔偿,cet4,,low
satisfactory,"令人满意的,良好的",cet4,,low
satisfy,满足；使满意,cet4,,medium
